"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition_num","success","timeout","failed_images","failed_audio","failed_video","question_order","slider_start","practiceTrial","practiceTrialNum","correct","concept","texture_id","ishihara_plate","correct_response"
NA,"<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider all the way to the <br> left endpoint of the scale</p>

                                    </div>
                                </div>","-200","html-slider-response",10,93053,"0.0-9.0-0.0","2yxwpv1vo2",29,"","","","","","",0,"true",1,"true","","",NA,NA
932,"<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","html-button-response",11,94487,"0.0-9.0-1.0","2yxwpv1vo2",29,"","","","","","",NA,"",NA,"","","",NA,NA
NA,"<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider halfway between the center and right endpoint of the scale</p>

                                    </div>
                                </div>","106","html-slider-response",12,98542,"0.0-10.0-0.0","2yxwpv1vo2",29,"","","","","","",0,"true",2,"true","","",NA,NA
1082,"<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","html-button-response",13,100133,"0.0-10.0-1.0","2yxwpv1vo2",29,"","","","","","",NA,"",NA,"","","",NA,NA
NA,"<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider halfway between the center and left endpoint of the scale</p>

                                    </div>
                                </div>","-106","html-slider-response",14,103306,"0.0-11.0-0.0","2yxwpv1vo2",29,"","","","","","",0,"true",3,"true","","",NA,NA
1846,"<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","html-button-response",15,105653,"0.0-11.0-1.0","2yxwpv1vo2",29,"","","","","","",NA,"",NA,"","","",NA,NA
1007,"<p>Great job! You've completed the practice trials. Now you will begin the main task.</p>","0","html-button-response",16,106662,"0.0-12.0","2yxwpv1vo2",29,"","","","","","",NA,"",NA,"","","",NA,NA
3852,"<p>In this block of trials, you will be asked to rate how much you associate each texture with the concept</p >
                        <p style = 'font-size:150%; font-weight: bold'>Sad</p><br></br>","0","html-button-response",17,110516,"0.0-13.0","2yxwpv1vo2",29,"","","","","","",NA,"",NA,"","","",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_med_lo_1_Set1_decend_lgsm_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","-85","html-slider-response",18,119427,"0.0-14.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_med_lo_1_Set1_decend_lgsm_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_hi_lo_3_Accent_decend_lgsm_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","70","html-slider-response",19,122916,"0.0-15.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_hi_lo_3_Accent_decend_lgsm_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_lo_lo_2_Paired_decend_lgsm_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","-163","html-slider-response",20,126104,"0.0-16.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_lo_lo_2_Paired_decend_lgsm_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_hi_lo_2_Set1_ascend_lgsm_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","35","html-slider-response",21,128365,"0.0-17.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_hi_lo_2_Set1_ascend_lgsm_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_hi_hi_1_tab20_ascend_lgsm_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","135","html-slider-response",22,131381,"0.0-18.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_hi_hi_1_tab20_ascend_lgsm_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_med_lo_2_Paired_decend_lgsm_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","-30","html-slider-response",23,134237,"0.0-19.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_med_lo_2_Paired_decend_lgsm_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_hi_lo_3_Accent_ascend_smlg_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","78","html-slider-response",24,137274,"0.0-20.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_hi_lo_3_Accent_ascend_smlg_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_med_med_1_tab20_ascend_lgsm_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","46","html-slider-response",25,139787,"0.0-21.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_med_med_1_tab20_ascend_lgsm_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_med_lo_2_Paired_ascend_smlg_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","172","html-slider-response",26,142793,"0.0-22.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_med_lo_2_Paired_ascend_smlg_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_med_med_2_tab10new_decend_smlg_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","164","html-slider-response",27,146334,"0.0-23.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_med_med_2_tab10new_decend_smlg_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_med_med_3_tab20b_decend_smlg_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","26","html-slider-response",28,148443,"0.0-24.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_med_med_3_tab20b_decend_smlg_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_lo_lo_1_Set1_ascend_smlg_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","-186","html-slider-response",29,151328,"0.0-25.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_lo_lo_1_Set1_ascend_smlg_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_med_lo_3_tab20_decend_lgsm_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","-110","html-slider-response",30,153843,"0.0-26.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_med_lo_3_tab20_decend_lgsm_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_hi_lo_3_Accent_ascend_lgsm_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","-141","html-slider-response",31,156686,"0.0-27.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_hi_lo_3_Accent_ascend_lgsm_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_hi_md_3_Accent_decend_lgsm_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","98","html-slider-response",32,160197,"0.0-28.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_hi_md_3_Accent_decend_lgsm_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_hi_md_3_Accent_decend_smlg_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","140","html-slider-response",33,165052,"0.0-29.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_hi_md_3_Accent_decend_smlg_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_lo_lo_3_tab20_ascend_lgsm_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","-130","html-slider-response",34,167145,"0.0-30.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_lo_lo_3_tab20_ascend_lgsm_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_hi_md_2_Set1_decend_smlg_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","150","html-slider-response",35,169331,"0.0-31.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_hi_md_2_Set1_decend_smlg_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_med_med_2_tab10new_ascend_smlg_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","123","html-slider-response",36,176827,"0.0-32.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_med_med_2_tab10new_ascend_smlg_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_lo_lo_2_Paired_decend_smlg_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","-157","html-slider-response",37,180539,"0.0-33.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_lo_lo_2_Paired_decend_smlg_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_lo_lo_2_Paired_ascend_lgsm_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","-153","html-slider-response",38,182588,"0.0-34.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_lo_lo_2_Paired_ascend_lgsm_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_med_med_1_tab20_ascend_smlg_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","168","html-slider-response",39,185101,"0.0-35.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_med_med_1_tab20_ascend_smlg_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_hi_hi_1_tab20_decend_lgsm_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","200","html-slider-response",40,187358,"0.0-36.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_hi_hi_1_tab20_decend_lgsm_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_med_med_3_tab20b_ascend_smlg_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","85","html-slider-response",41,189761,"0.0-37.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_med_med_3_tab20b_ascend_smlg_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_hi_md_2_Set1_ascend_lgsm_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","89","html-slider-response",42,192411,"0.0-38.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_hi_md_2_Set1_ascend_lgsm_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_hi_md_3_Accent_ascend_smlg_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","80","html-slider-response",43,195087,"0.0-39.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_hi_md_3_Accent_ascend_smlg_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_med_lo_1_Set1_ascend_smlg_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","-121","html-slider-response",44,197340,"0.0-40.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_med_lo_1_Set1_ascend_smlg_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_med_lo_1_Set1_decend_smlg_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","-141","html-slider-response",45,199779,"0.0-41.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_med_lo_1_Set1_decend_smlg_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_hi_hi_1_tab20_ascend_smlg_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","177","html-slider-response",46,201998,"0.0-42.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_hi_hi_1_tab20_ascend_smlg_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_med_lo_3_tab20_ascend_lgsm_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","-163","html-slider-response",47,205262,"0.0-43.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_med_lo_3_tab20_ascend_lgsm_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_lo_lo_3_tab20_decend_smlg_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","-172","html-slider-response",48,207639,"0.0-44.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_lo_lo_3_tab20_decend_smlg_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_hi_md_3_Accent_ascend_lgsm_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","146","html-slider-response",49,210717,"0.0-45.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_hi_md_3_Accent_ascend_lgsm_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_hi_lo_1_tab20c_ascend_lgsm_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","38","html-slider-response",50,213582,"0.0-46.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_hi_lo_1_tab20c_ascend_lgsm_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_hi_md_2_Set1_ascend_smlg_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","126","html-slider-response",51,215983,"0.0-47.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_hi_md_2_Set1_ascend_smlg_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_med_med_2_tab10new_decend_lgsm_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","98","html-slider-response",52,218509,"0.0-48.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_med_med_2_tab10new_decend_lgsm_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_hi_lo_1_tab20c_decend_lgsm_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","72","html-slider-response",53,221340,"0.0-49.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_hi_lo_1_tab20c_decend_lgsm_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_med_lo_1_Set1_ascend_lgsm_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","-132","html-slider-response",54,223601,"0.0-50.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_med_lo_1_Set1_ascend_lgsm_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_med_lo_2_Paired_ascend_lgsm_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","-153","html-slider-response",55,225983,"0.0-51.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_med_lo_2_Paired_ascend_lgsm_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_med_med_2_tab10new_ascend_lgsm_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","115","html-slider-response",56,228454,"0.0-52.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_med_med_2_tab10new_ascend_lgsm_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_med_med_1_tab20_decend_smlg_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","45","html-slider-response",57,230795,"0.0-53.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_med_med_1_tab20_decend_smlg_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_hi_lo_1_tab20c_decend_smlg_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","49","html-slider-response",58,233205,"0.0-54.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_hi_lo_1_tab20c_decend_smlg_bar.png",NA,NA
NA,"<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:480px; margin: auto;"">
                                <img src=""images/30_sad_hi_hi_2_Paired_decend_smlg_bar.png"" width=""480"" height=""420"" style=""object-fit:contain;"">
                            </div>
                        </div>","-74","html-slider-response",59,235618,"0.0-55.0","2yxwpv1vo2",29,"","","","","","",0,"",NA,"","Sad","images/30_sad_hi_hi_2_Paired_decend_smlg_bar.png",NA,NA
